,tweet_id,favorites,retweet_count
1838,838916489579200512,0,36
1839,838921590096166913,11488,2143
1840,839239871831150596,27964,6770
1841,839290600511926273,0,148
1842,839549326359670784,28247,8047
1843,839990271299457024,13785,2374
1844,840268004936019968,19798,5919
1845,840370681858686976,16915,4709
1846,840632337062862849,9229,1821
1847,840696689258311684,12613,1015
1848,841077006473256960,23462,5481
1849,841314665196081154,16234,4833
1850,841439858740625411,12959,3807
1851,841680585030541313,26312,8036
1852,841833993020538882,0,15739
1853,842115215311396866,14352,3137
1854,842163532590374912,25087,5989
1855,842535590457499648,18539,3618
1856,842765311967449089,6915,1322
1857,842846295480000512,15614,3735
1858,843235543001513987,22036,6221
1859,843604394117681152,17285,2836
1860,843856843873095681,21937,4767
1861,844223788422217728,13946,2268
1862,844580511645339650,16856,3229
1863,844973813909606400,15446,3302
1864,844979544864018432,13926,2635
1865,845306882940190720,23847,5549
1866,845397057150107648,7799,1856
1867,845677943972139009,25701,4918
1868,845812042753855489,29898,8966
1869,846042936437604353,16331,2953
1870,846153765933735936,32324,9304
1871,846514051647705089,45499,11894
1872,846874817362120707,20478,4018
1873,847116187444137987,21834,3267
1874,847157206088847362,20309,6004
1875,847251039262605312,20848,4391
1876,847606175596138505,19116,3497
1877,847842811428974592,5552,1361
1878,847962785489326080,23935,5215
1879,847971574464610304,0,442
1880,848212111729840128,16607,3130
1881,848324959059550208,25171,4700
1882,848690551926992896,25589,4412
1883,849051919805034497,43065,8671
1884,849336543269576704,11569,1941
1885,849412302885593088,16108,3209
1886,849776966551130114,30918,7743
1887,850019790995546112,20717,4971
1888,850145622816686080,16553,3877
1889,850380195714523136,13243,2659
1890,850753642995093505,31291,9362
1891,851224888060895234,20911,5815
1892,851464819735769094,24514,7182
1893,851591660324737024,16405,3528
1894,851861385021730816,0,20
1895,852189679701164033,11567,1606
1896,852226086759018497,20190,6909
1897,852311364735569921,33430,10040
1898,852553447878664193,16471,3547
1899,852672615818899456,15041,2177
1900,852912242202992640,9135,1850
1901,853299958564483072,15607,3588
1902,853639147608842240,34992,10198
1903,853760880890318849,28715,5808
1904,854010172552949760,16254,3179
1905,854120357044912130,32106,7535
1906,854365224396361728,18937,4717
1907,854482394044301312,29361,6905
1908,854732716440526848,22873,6101
1909,855459453768019968,29894,8232
1910,855851453814013952,45505,17870
1911,856282028240666624,27653,6288
1912,856526610513747968,11815,1874
1913,856543823941562368,16215,2879
1914,857029823797047296,18837,3988
1915,857263160327368704,19912,4491
1916,857393404942143489,5862,1634
1917,857746408056729600,34039,10571
1918,857989990357356544,16028,2571
1919,858107933456039936,15618,2886
1920,858471635011153920,21340,4801
1921,858843525470990336,15429,3456
1922,859074603037188101,33571,13470
1923,859196978902773760,89023,29841
1924,859607811541651456,18410,1549
1925,859851578198683649,15261,3467
1926,859924526012018688,19369,4030
1927,860184849394610176,16487,5774
1928,860276583193509888,18126,3436
1929,860524505164394496,23344,5208
1930,860563773140209665,7426,2123
1931,860924035999428608,0,797
1932,861005113778896900,16504,3748
1933,861288531465048066,16972,4077
1934,861383897657036800,35644,10517
1935,862096992088072192,73379,22798
1936,862457590147678208,20209,4868
1937,862722525377298433,16815,3469
1938,862831371563274240,18891,5038
1939,863062471531167744,8359,2390
1940,863079547188785154,8632,1082
1941,863432100342583297,23441,5127
1942,863553081350529029,15047,4097
1943,863907417377173506,20267,4041
1944,864197398364647424,29584,8704
1945,864279568663928832,14352,2952
1946,864873206498414592,31701,8497
1947,865006731092295680,27499,7490
1948,865359393868664832,25977,4878
1949,865718153858494464,25160,5481
1950,866334964761202691,51482,13996
1951,866450705531457537,119887,34352
1952,866686824827068416,18898,3382
1953,867051520902168576,31562,7655
1954,867072653475098625,0,119
1955,867421006826221569,15768,2428
1956,867774946302451713,33227,7138
1957,867900495410671616,23675,4065
1958,868552278524837888,9880,2027
1959,868622495443632128,26120,5146
1960,868880397819494401,63993,14003
1961,869227993411051520,19944,3659
1962,869596645499047938,15593,3038
1963,869702957897576449,27567,6126
1964,869772420881756160,41420,9730
1965,870063196459192321,35706,8042
1966,870308999962521604,21314,4023
1967,870374049280663552,80650,25438
1968,870656317836468226,12067,2554
1969,870804317367881728,32718,5976
1970,871032628920680449,22086,3676
1971,871515927908634625,19608,3333
1972,871762521631449091,19697,3354
1973,871879754684805121,36749,10668
1974,872122724285648897,33396,7819
1975,872486979161796608,39545,8662
1976,872620804844003328,20145,3521
1977,872820683541237760,14276,3554
1978,872967104147763200,26480,5183
1979,873213775632977920,6988,1524
1980,873580283840344065,23480,3772
1981,874012996292530176,33446,9911
1982,874057562936811520,21999,3785
1983,874296783580663808,25226,3939
1984,874680097055178752,26963,4442
1985,875021211251597312,24659,4518
1986,875144289856114688,21228,4709
1987,875747767867523072,24365,4083
1988,876120275196170240,27041,4462
1989,876484053909872640,18174,2282
1990,876838120628539392,20030,3188
1991,877201837425926144,26217,5329
1992,877316821321428993,26499,4944
1993,877556246731214848,21968,3641
1994,877611172832227328,0,78
1995,877736472329191424,76940,18151
1996,878057613040115712,40670,6479
1997,878281511006478336,7480,1230
1998,878776093423087618,18757,3921
1999,879008229531029506,18341,2564
2000,879050749262655488,21776,4469
2001,879376492567855104,16249,2965
2002,879415818425184262,102301,42178
2003,879492040517615616,22668,3022
2004,879862464715927552,21585,3324
2005,880095782870896641,26698,4125
2006,880221127280381952,26093,4010
2007,880465832366813184,27543,5936
2008,880872448815771648,20559,3637
2009,880935762899988482,16473,2658
2010,881268444196462592,22371,4962
2011,881536004380872706,47734,15180
2012,881666595344535552,48892,10145
2013,881906580714921986,23482,3235
2014,882045870035918850,28313,4668
2015,882268110199369728,43375,11007
2016,882627270321602560,26978,5776
2017,882762694511734784,27319,4650
2018,882992080364220416,23094,3725
2019,883117836046086144,35880,6323
2020,883360690899218434,21913,3527
2021,883482846933004288,44343,9409
2022,883838122936631299,21121,3277
2023,884162670584377345,19664,2837
2024,884441805382717440,26098,5393
2025,884562892145688576,23459,4460
2026,884876753390489601,26926,5315
2027,884925521741709313,74628,17250
2028,885167619883638784,21161,4158
2029,885311592912609280,0,17598
2030,885528943205470208,34730,6103
2031,885984800019947520,31482,6420
2032,886258384151887873,27019,5987
2033,886366144734445568,20433,3024
2034,886680336477933568,21660,4228
2035,886736880519319552,11602,3078
2036,886983233522544640,33881,7310
2037,887101392804085760,29525,5661
2038,887343217045368832,32504,9907
2039,887473957103951883,66503,17165
2040,887517139158093824,44718,11124
2041,887705289381826560,29145,5110
2042,888078434458587136,21020,3298
2043,888554962724278272,19134,3343
2044,888804989199671297,24697,4045
2045,888917238123831296,28138,4268
2046,889278841981685760,24371,5092
2047,889531135344209921,14605,2140
2048,889638837579907072,26164,4279
2049,889665388333682689,46447,9519
2050,889880896479866881,26884,4731
2051,890006608113172480,29629,6953
2052,890240255349198849,30815,6991
2053,890609185150312448,26887,4055
2054,890729181411237888,62980,17918
2055,890971913173991426,11416,1951
2056,891087950875897856,19551,2956
2057,891327558926688256,38882,8885
2058,891689557279858688,40659,8197
2059,891815181378084864,24217,3948
2060,892177421306343426,32112,5966
2061,892420643555336193,37363,8037
